epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.631147563457489,0.0010000000474974513,1.0890471935272217,0.80033278465271,0.7163936495780945
1,0.7868852615356445,0.0010000000474974513,0.6922799348831177,0.7961730360984802,0.6180130243301392
2,0.8216826319694519,0.0010000000474974513,0.5810286402702332,0.8352745175361633,0.5171899199485779
3,0.833591103553772,0.0010000000474974513,0.5217455625534058,0.8336106538772583,0.5066646933555603
4,0.8462728261947632,0.0010000000474974513,0.4787660837173462,0.8810316324234009,0.3833039700984955
5,0.8524590134620667,0.0010000000474974513,0.45723864436149597,0.8494176268577576,0.45758357644081116
6,0.8544695377349854,0.0010000000474974513,0.439276784658432,0.8768718838691711,0.3523176908493042
7,0.8637488484382629,0.0010000000474974513,0.41324517130851746,0.8951746821403503,0.33903127908706665
8,0.8728734850883484,0.0010000000474974513,0.40034136176109314,0.8727121353149414,0.37280622124671936
9,0.8699350357055664,0.0010000000474974513,0.39069435000419617,0.8968386054039001,0.3139183521270752
10,0.8739560842514038,0.0010000000474974513,0.3763750195503235,0.8876872062683105,0.29988476634025574
11,0.8685431480407715,0.0010000000474974513,0.37219324707984924,0.8968386054039001,0.3060033321380615
12,0.8779771327972412,0.0010000000474974513,0.35295212268829346,0.8893510699272156,0.30102434754371643
13,0.8781317472457886,0.0010000000474974513,0.3524235486984253,0.8918468952178955,0.31208568811416626
14,0.8864831328392029,0.0010000000474974513,0.3404836654663086,0.8960066437721252,0.28750380873680115
15,0.8892669081687927,0.0005000000237487257,0.32972827553749084,0.8943427801132202,0.28996720910072327
16,0.8934426307678223,0.0005000000237487257,0.3230680227279663,0.8935108184814453,0.30988019704818726
17,0.894679844379425,0.0005000000237487257,0.31630679965019226,0.8985024690628052,0.285605788230896
18,0.889576256275177,0.0005000000237487257,0.31984710693359375,0.8926788568496704,0.30296775698661804
19,0.8915867805480957,0.0005000000237487257,0.314335435628891,0.8960066437721252,0.313649445772171
20,0.8985462188720703,0.0005000000237487257,0.31015893816947937,0.8935108184814453,0.3220911920070648
21,0.8971543312072754,0.0005000000237487257,0.31105145812034607,0.8968386054039001,0.2856767177581787
22,0.899010181427002,0.0005000000237487257,0.31009653210639954,0.8918468952178955,0.29428476095199585
23,0.8988555669784546,0.0002500000118743628,0.29930469393730164,0.8943427801132202,0.3088948130607605
24,0.898391604423523,0.0002500000118743628,0.29996004700660706,0.8985024690628052,0.2882010340690613
25,0.899010181427002,0.0002500000118743628,0.3033854365348816,0.8960066437721252,0.27911490201950073
26,0.899010181427002,0.0002500000118743628,0.29815101623535156,0.8968386054039001,0.3161222040653229
27,0.9021033048629761,0.0002500000118743628,0.2948870360851288,0.8951746821403503,0.2898671329021454
28,0.9007114171981812,0.0001250000059371814,0.2927887737751007,0.8985024690628052,0.2933597266674042
29,0.9016393423080444,0.0001250000059371814,0.2931775152683258,0.8951746821403503,0.2857205867767334
