epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.48636528849601746,0.0010000000474974513,1.411376953125,0.48843538761138916,1.384839653968811
1,0.6555569171905518,0.0010000000474974513,1.0366573333740234,0.6276643872261047,1.0892707109451294
2,0.7035511136054993,0.0010000000474974513,0.9159327745437622,0.5659863948822021,1.1722381114959717
3,0.722700297832489,0.0010000000474974513,0.8390066027641296,0.6167800426483154,1.0364181995391846
4,0.7310628890991211,0.0010000000474974513,0.805431067943573,0.6734693646430969,0.9011129140853882
5,0.7401527166366577,0.0010000000474974513,0.7741038203239441,0.6721088290214539,0.9184587597846985
6,0.74778813123703,0.0010000000474974513,0.7440299391746521,0.6458050012588501,0.9624118804931641
7,0.7586959004402161,0.0010000000474974513,0.7266660928726196,0.6362811923027039,1.0176721811294556
8,0.7588171362876892,0.0010000000474974513,0.7116076946258545,0.6503401398658752,0.9306263327598572
9,0.7625742554664612,0.0010000000474974513,0.706561803817749,0.6376417279243469,0.9694654941558838
10,0.7640286087989807,0.0005000000237487257,0.6854851841926575,0.6498866081237793,0.9389896392822266
11,0.7745727896690369,0.0005000000237487257,0.6663786172866821,0.6498866081237793,0.9289103746414185
12,0.7726336121559143,0.0005000000237487257,0.6644903421401978,0.6603174805641174,0.9637077450752258
13,0.7738456130027771,0.0005000000237487257,0.6668632626533508,0.6448979377746582,0.9829895496368408
14,0.775905966758728,0.0005000000237487257,0.6560409069061279,0.6512471437454224,0.9302948117256165
15,0.7800266742706299,0.0002500000118743628,0.6407092213630676,0.6503401398658752,0.9390043616294861
16,0.780875027179718,0.0002500000118743628,0.6408944129943848,0.6557823419570923,0.9276745915412903
