epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.462184876203537,0.0010000000474974513,1.5003776550292969,0.4653755724430084,1.5066365003585815
1,0.5423280596733093,0.0010000000474974513,1.3525413274765015,0.4636150300502777,1.4212146997451782
2,0.5398381352424622,0.0010000000474974513,1.245226502418518,0.5181924700737,1.3765619993209839
3,0.6450358033180237,0.0010000000474974513,1.1541297435760498,0.5974178314208984,1.3209151029586792
4,0.7103952765464783,0.0010000000474974513,1.0778722763061523,0.6754694581031799,1.227038860321045
5,0.7687519192695618,0.0010000000474974513,1.014382243156433,0.7030516266822815,1.1714752912521362
6,0.7812013626098633,0.0010000000474974513,0.9444645643234253,0.75,1.1397521495819092
7,0.831932783126831,0.0010000000474974513,0.8951066732406616,0.7505868673324585,1.1124130487442017
8,0.8295984864234924,0.0010000000474974513,0.8483474254608154,0.7676056623458862,1.091353178024292
9,0.8369125723838806,0.0010000000474974513,0.8057685494422913,0.7793427109718323,1.0828768014907837
10,0.8436040878295898,0.0010000000474974513,0.7688740491867065,0.7934272289276123,1.0492920875549316
11,0.8629007339477539,0.0010000000474974513,0.733569860458374,0.7922534942626953,1.046126365661621
12,0.8569872379302979,0.0010000000474974513,0.7012598514556885,0.7992957830429077,1.0391508340835571
13,0.8667911887168884,0.0010000000474974513,0.6696490049362183,0.8045774698257446,1.0340681076049805
14,0.8611889481544495,0.0010000000474974513,0.6463489532470703,0.81044602394104,1.029142141342163
15,0.8748832941055298,0.0010000000474974513,0.6212790608406067,0.81455397605896,1.0310485363006592
16,0.8714597225189209,0.0010000000474974513,0.6006268262863159,0.8063380122184753,1.0366301536560059
17,0.8725489974021912,0.0010000000474974513,0.5793842673301697,0.8069248795509338,1.0458389520645142
18,0.8775287866592407,0.0010000000474974513,0.5607258677482605,0.8133803009986877,1.0477420091629028
19,0.8815748691558838,0.0010000000474974513,0.5427955985069275,0.8198356628417969,1.028853178024292
20,0.8823529481887817,0.0010000000474974513,0.5249578356742859,0.81455397605896,1.065645694732666
21,0.8786181211471558,0.0010000000474974513,0.5137604475021362,0.8169013857841492,1.0611978769302368
22,0.8843759894371033,0.0010000000474974513,0.5073075294494629,0.8133803009986877,1.0750658512115479
23,0.8828197717666626,0.0010000000474974513,0.49335452914237976,0.8169013857841492,1.0696055889129639
24,0.8857765197753906,0.0010000000474974513,0.47448936104774475,0.8174882531166077,1.084010124206543
25,0.8856208920478821,0.0005000000237487257,0.46841830015182495,0.8204225301742554,1.0851925611495972
26,0.8907563090324402,0.0005000000237487257,0.46112948656082153,0.8192488551139832,1.0872352123260498
27,0.8921568393707275,0.0005000000237487257,0.45387500524520874,0.8186619877815247,1.0934779644012451
28,0.8887332677841187,0.0005000000237487257,0.4512542486190796,0.8174882531166077,1.100266456604004
29,0.8921568393707275,0.0005000000237487257,0.44762447476387024,0.8180751204490662,1.1014230251312256
30,0.8924680948257446,0.0005000000237487257,0.44441458582878113,0.8210093975067139,1.1044256687164307
31,0.8909119367599487,0.0005000000237487257,0.44577616453170776,0.8204225301742554,1.1067546606063843
32,0.8916900157928467,0.0005000000237487257,0.43880313634872437,0.8204225301742554,1.1099083423614502
33,0.8934018015861511,0.0005000000237487257,0.4302749037742615,0.8215962648391724,1.1178728342056274
34,0.8927793502807617,0.0005000000237487257,0.42772653698921204,0.8221830725669861,1.1199760437011719
35,0.8918456435203552,0.0005000000237487257,0.42463696002960205,0.8204225301742554,1.1239575147628784
36,0.8937130570411682,0.0005000000237487257,0.41693568229675293,0.8210093975067139,1.129921555519104
37,0.89682537317276,0.0005000000237487257,0.41009053587913513,0.8251173496246338,1.1247886419296265
38,0.8954248428344727,0.0005000000237487257,0.41021090745925903,0.8257042169570923,1.1305187940597534
39,0.8980703353881836,0.0005000000237487257,0.40530291199684143,0.8239436745643616,1.1362892389297485
40,0.8985372185707092,0.0005000000237487257,0.40036019682884216,0.8210093975067139,1.1476691961288452
41,0.8929349780082703,0.0005000000237487257,0.4076217710971832,0.8233568072319031,1.1468822956085205
42,0.9014939069747925,0.0005000000237487257,0.40085268020629883,0.8251173496246338,1.1438606977462769
43,0.8934018015861511,0.0005000000237487257,0.40580496191978455,0.8268779516220093,1.1450958251953125
44,0.9008714556694031,0.0005000000237487257,0.3906662166118622,0.829812228679657,1.1476494073867798
45,0.89682537317276,0.0005000000237487257,0.39009329676628113,0.8245305418968201,1.1625556945800781
46,0.89682537317276,0.0005000000237487257,0.3862117826938629,0.8251173496246338,1.1617324352264404
47,0.9000933766365051,0.0005000000237487257,0.38993358612060547,0.8239436745643616,1.1665046215057373
48,0.8988484144210815,0.0005000000237487257,0.38456404209136963,0.8239436745643616,1.1683454513549805
49,0.8985372185707092,0.0005000000237487257,0.37961462140083313,0.8257042169570923,1.1696960926055908
50,0.8980703353881836,0.0002500000118743628,0.3804410398006439,0.8245305418968201,1.174162745475769
51,0.904606282711029,0.0002500000118743628,0.37346988916397095,0.8257042169570923,1.1745450496673584
52,0.8985372185707092,0.0002500000118743628,0.3714972734451294,0.8245305418968201,1.1787270307540894
53,0.899782121181488,0.0002500000118743628,0.3755263090133667,0.8251173496246338,1.1807266473770142
54,0.9032057523727417,0.0002500000118743628,0.3686071038246155,0.8257042169570923,1.1838058233261108
55,0.9047619104385376,0.0001250000059371814,0.3658733665943146,0.8257042169570923,1.183894395828247
56,0.9021164178848267,0.0001250000059371814,0.3680104911327362,0.8257042169570923,1.1817138195037842
