epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5442702770233154,0.0010000000474974513,0.7122791409492493,0.6853088736534119,0.6308315396308899
1,0.6133804321289062,0.0010000000474974513,0.6538816094398499,0.5884808301925659,0.6914428472518921
2,0.6533451080322266,0.0010000000474974513,0.6245505213737488,0.7007512450218201,0.5751264691352844
3,0.6646058559417725,0.0010000000474974513,0.6004783511161804,0.6519198417663574,0.6175928711891174
4,0.6776330471038818,0.0010000000474974513,0.6005160808563232,0.7082637548446655,0.5586557984352112
5,0.7028041481971741,0.0010000000474974513,0.5718290209770203,0.697412371635437,0.5682151913642883
6,0.6935305595397949,0.0010000000474974513,0.5727069973945618,0.7216193675994873,0.5442873239517212
7,0.6805034279823303,0.0010000000474974513,0.5821806192398071,0.6715359091758728,0.588866651058197
8,0.7262088656425476,0.0010000000474974513,0.5477644801139832,0.715776264667511,0.5443770885467529
9,0.7036873698234558,0.0010000000474974513,0.5498710870742798,0.6698664426803589,0.5840132236480713
10,0.7184808850288391,0.0010000000474974513,0.5388806462287903,0.6527546048164368,0.6128989458084106
11,0.7089865207672119,0.0010000000474974513,0.5449686050415039,0.7178630828857422,0.5414726138114929
12,0.7403400540351868,0.0005000000237487257,0.5180191993713379,0.7299666404724121,0.5330749154090881
13,0.7251048684120178,0.0005000000237487257,0.5257948637008667,0.6356427669525146,0.6460946798324585
14,0.7182601094245911,0.0005000000237487257,0.5281624794006348,0.7182804942131042,0.5419727563858032
15,0.7323912382125854,0.0005000000237487257,0.5273852944374084,0.6978297233581543,0.5564757585525513
16,0.7158312797546387,0.0005000000237487257,0.5306589007377625,0.6936560869216919,0.5586110353469849
17,0.7440935969352722,0.0005000000237487257,0.5126442909240723,0.7245408892631531,0.5314860343933105
18,0.7142857313156128,0.0002500000118743628,0.5235441327095032,0.6844741106033325,0.5704631805419922
19,0.7299624681472778,0.0002500000118743628,0.513532817363739,0.6665275692939758,0.5986826419830322
20,0.7339368462562561,0.0002500000118743628,0.5135853886604309,0.6857262253761292,0.5721690654754639
21,0.7374696135520935,0.0002500000118743628,0.5117126107215881,0.6702837944030762,0.593208372592926
22,0.7478471994400024,0.0002500000118743628,0.5066815614700317,0.6761268973350525,0.5854596495628357
23,0.7463015913963318,0.0001250000059371814,0.5049771666526794,0.6898998618125916,0.567966878414154
24,0.7370280623435974,0.0001250000059371814,0.5133012533187866,0.6994991898536682,0.5546315312385559
