epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7874416708946228,0.0010000000474974513,0.8250667452812195,0.8055859804153442,0.8219186067581177
1,0.8693253993988037,0.0010000000474974513,0.49119308590888977,0.8181818127632141,0.7295333743095398
2,0.879507839679718,0.0010000000474974513,0.4832734167575836,0.8132529854774475,0.7839009761810303
3,0.8850233554840088,0.0010000000474974513,0.41654086112976074,0.8143482804298401,0.741489052772522
4,0.8902559876441956,0.0010000000474974513,0.3825339674949646,0.8214676976203918,0.6918251514434814
5,0.891104519367218,0.0010000000474974513,0.3863988518714905,0.8148959279060364,0.7538513541221619
6,0.896902859210968,0.0010000000474974513,0.3913462460041046,0.819824755191803,0.7330322861671448
7,0.8947815299034119,0.0010000000474974513,0.3671535551548004,0.8127053380012512,0.7850064635276794
8,0.8997312784194946,0.0010000000474974513,0.3658323585987091,0.8181818127632141,0.8079434037208557
9,0.9010040760040283,0.0010000000474974513,0.3654284179210663,0.8105148077011108,0.8052411675453186
10,0.8997312784194946,0.0005000000237487257,0.3156278729438782,0.8154435753822327,0.8167670965194702
11,0.9111865162849426,0.0005000000237487257,0.2906913161277771,0.8181818127632141,0.7932931184768677
12,0.9058125019073486,0.0005000000237487257,0.3069426715373993,0.8214676976203918,0.7641187310218811
13,0.9070852994918823,0.0005000000237487257,0.29057466983795166,0.8138006329536438,0.8292628526687622
14,0.9090651869773865,0.0005000000237487257,0.2886625826358795,0.8187294602394104,0.8215888142585754
15,0.9101966023445129,0.0002500000118743628,0.28399625420570374,0.8192771077156067,0.7920368313789368
16,0.9137321710586548,0.0002500000118743628,0.273282915353775,0.8143482804298401,0.7982901334762573
