epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.16795866191387177,0.0010000000474974513,2.4281697273254395,0.3097561001777649,2.077531576156616
1,0.35055986046791077,0.0010000000474974513,1.9486374855041504,0.39024388790130615,1.8146458864212036
2,0.43841516971588135,0.0010000000474974513,1.7035194635391235,0.43414634466171265,1.6330405473709106
3,0.5021533370018005,0.0010000000474974513,1.5459585189819336,0.4878048896789551,1.5012457370758057
4,0.5521102547645569,0.0010000000474974513,1.4034290313720703,0.5585365891456604,1.399497151374817
5,0.5822566747665405,0.0010000000474974513,1.3168286085128784,0.5975610017776489,1.3201600313186646
6,0.6244616508483887,0.0010000000474974513,1.2454980611801147,0.6341463327407837,1.2539860010147095
7,0.6459948420524597,0.0010000000474974513,1.1606245040893555,0.6463414430618286,1.1985316276550293
8,0.667527973651886,0.0010000000474974513,1.112633228302002,0.6634146571159363,1.1503931283950806
9,0.6666666865348816,0.0010000000474974513,1.0813615322113037,0.6682927012443542,1.1091597080230713
10,0.6968131065368652,0.0010000000474974513,1.0256754159927368,0.6853658556938171,1.0734564065933228
11,0.7019810676574707,0.0010000000474974513,0.9980237483978271,0.6975609660148621,1.0415587425231934
12,0.7054263353347778,0.0010000000474974513,0.9645190834999084,0.70243901014328,1.0131117105484009
13,0.7329887747764587,0.0010000000474974513,0.9301266670227051,0.7219512462615967,0.9860192537307739
14,0.7407407164573669,0.0010000000474974513,0.899594783782959,0.7219512462615967,0.964421808719635
15,0.7639965415000916,0.0010000000474974513,0.8619433641433716,0.7170731425285339,0.944715678691864
16,0.7579672932624817,0.0010000000474974513,0.8451764583587646,0.7243902683258057,0.9215417504310608
17,0.7657192349433899,0.0010000000474974513,0.8307079672813416,0.7341463565826416,0.9039211869239807
18,0.776055097579956,0.0010000000474974513,0.8136808276176453,0.7365853786468506,0.8841454386711121
19,0.7614125609397888,0.0010000000474974513,0.8039004802703857,0.7487804889678955,0.8646140694618225
20,0.779500424861908,0.0010000000474974513,0.7809248566627502,0.7512195110321045,0.8484900593757629
21,0.7915589809417725,0.0010000000474974513,0.7678489089012146,0.7414634227752686,0.8370757102966309
22,0.8001722693443298,0.0010000000474974513,0.740217924118042,0.7536585330963135,0.8208449482917786
23,0.8122308254241943,0.0010000000474974513,0.72423255443573,0.7512195110321045,0.810321033000946
24,0.8130921721458435,0.0010000000474974513,0.708794116973877,0.7536585330963135,0.7973177433013916
25,0.7984496355056763,0.0010000000474974513,0.7031722664833069,0.7756097316741943,0.7832329273223877
26,0.8294573426246643,0.0010000000474974513,0.6762964725494385,0.7560975551605225,0.7775120139122009
27,0.8199827671051025,0.0010000000474974513,0.6717681884765625,0.7707316875457764,0.7639194130897522
28,0.818260133266449,0.0010000000474974513,0.6759729981422424,0.7707316875457764,0.7534874677658081
29,0.8337640166282654,0.0010000000474974513,0.6634190082550049,0.7829268574714661,0.7389588952064514
30,0.8415159583091736,0.0010000000474974513,0.6315658688545227,0.7829268574714661,0.7348259091377258
31,0.8329026699066162,0.0010000000474974513,0.6365959048271179,0.7829268574714661,0.7273814678192139
32,0.8501291871070862,0.0010000000474974513,0.6103280782699585,0.787804901599884,0.7186244130134583
33,0.8406546115875244,0.0010000000474974513,0.6147421002388,0.790243923664093,0.7092139720916748
34,0.8389319777488708,0.0010000000474974513,0.6198649406433105,0.790243923664093,0.7001377940177917
35,0.8570197820663452,0.0010000000474974513,0.5986424684524536,0.790243923664093,0.6954824924468994
36,0.8397932648658752,0.0010000000474974513,0.5898625254631042,0.792682945728302,0.6861150860786438
37,0.8578811287879944,0.0010000000474974513,0.5635730028152466,0.800000011920929,0.6777864694595337
38,0.8587424755096436,0.0010000000474974513,0.567276120185852,0.8121951222419739,0.6691386103630066
39,0.8570197820663452,0.0010000000474974513,0.5721616744995117,0.8097561001777649,0.6642453074455261
40,0.863910436630249,0.0010000000474974513,0.5561596751213074,0.8121951222419739,0.6568894386291504
41,0.8768303394317627,0.0010000000474974513,0.5413709282875061,0.8097561001777649,0.6492629051208496
42,0.8535745143890381,0.0010000000474974513,0.5481798052787781,0.8024390339851379,0.6509078145027161
43,0.8604651093482971,0.0010000000474974513,0.5438621044158936,0.8170731663703918,0.6364078521728516
44,0.8733850121498108,0.0010000000474974513,0.5192577242851257,0.8146341443061829,0.6328736543655396
45,0.8604651093482971,0.0010000000474974513,0.5311039090156555,0.8170731663703918,0.6261644959449768
46,0.8733850121498108,0.0010000000474974513,0.5269703269004822,0.8146341443061829,0.6210395693778992
47,0.8682170510292053,0.0010000000474974513,0.515350341796875,0.8243902325630188,0.6178237795829773
48,0.8664944171905518,0.0010000000474974513,0.519859254360199,0.8219512104988098,0.6109525561332703
49,0.8794143199920654,0.0010000000474974513,0.49007660150527954,0.8317072987556458,0.6026198267936707
