epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.49856528639793396,0.0010000000474974513,1.3723753690719604,0.49624374508857727,1.351163387298584
1,0.6401243209838867,0.0010000000474974513,1.0009058713912964,0.5492487549781799,1.2193962335586548
2,0.6929698586463928,0.0010000000474974513,0.8797733187675476,0.5592654347419739,1.1588062047958374
3,0.7056432366371155,0.0010000000474974513,0.8212265968322754,0.6210350394248962,1.0557506084442139
4,0.7241750359535217,0.0010000000474974513,0.7697630524635315,0.6176961660385132,1.0609838962554932
5,0.7363701462745667,0.0010000000474974513,0.7349828481674194,0.6005843281745911,1.1175071001052856
6,0.7478479146957397,0.0010000000474974513,0.7212175130844116,0.6389816403388977,1.0014079809188843
7,0.7489239573478699,0.0010000000474974513,0.7078536152839661,0.6590149998664856,0.9436145424842834
8,0.7552606463432312,0.0010000000474974513,0.6895115375518799,0.6414858102798462,1.0080021619796753
9,0.7592061161994934,0.0010000000474974513,0.6710802912712097,0.6502504348754883,0.994257390499115
10,0.764586329460144,0.0010000000474974513,0.6600596904754639,0.6289649605751038,1.028304934501648
11,0.7629125118255615,0.0010000000474974513,0.6559420824050903,0.6652754545211792,0.9407304525375366
12,0.7651841044425964,0.0010000000474974513,0.6479470729827881,0.6702837944030762,0.9196909666061401
13,0.7696078419685364,0.0010000000474974513,0.6322262287139893,0.6606844663619995,1.0026966333389282
14,0.7788139581680298,0.0010000000474974513,0.6290944814682007,0.6606844663619995,0.9481734037399292
15,0.7810856103897095,0.0010000000474974513,0.614945650100708,0.6318864822387695,1.0430556535720825
16,0.7752271890640259,0.0010000000474974513,0.6207383275032043,0.6611018180847168,0.9751750826835632
17,0.7826398611068726,0.0010000000474974513,0.6073790788650513,0.6560934782028198,0.9909390807151794
18,0.7861071228981018,0.0005000000237487257,0.5901731252670288,0.658180296421051,0.9384860396385193
19,0.7923242449760437,0.0005000000237487257,0.5831772685050964,0.681969940662384,0.9046282172203064
20,0.7924438118934631,0.0005000000237487257,0.5790499448776245,0.6873956322669983,0.9154688715934753
21,0.8002151846885681,0.0005000000237487257,0.5779436826705933,0.6752921342849731,0.9408135414123535
22,0.7901721596717834,0.0005000000237487257,0.5777002573013306,0.6690317392349243,0.9404433369636536
23,0.7975848913192749,0.0005000000237487257,0.5758843421936035,0.6803004741668701,0.9111398458480835
24,0.792682945728302,0.0005000000237487257,0.5776188373565674,0.6898998618125916,0.9055372476577759
25,0.7990196347236633,0.0005000000237487257,0.5620912313461304,0.6886477470397949,0.9046558737754822
26,0.799976110458374,0.0005000000237487257,0.5677375197410583,0.6803004741668701,0.9306890368461609
27,0.8006934523582458,0.0005000000237487257,0.5617175698280334,0.6702837944030762,0.9182308316230774
28,0.7978240251541138,0.0005000000237487257,0.557368814945221,0.6823872923851013,0.9075486660003662
29,0.7969871163368225,0.0005000000237487257,0.5629169940948486,0.6694490909576416,0.9264910221099854
30,0.8036824464797974,0.0002500000118743628,0.5506503582000732,0.6911519169807434,0.8992801904678345
31,0.8046389222145081,0.0002500000118743628,0.5492918491363525,0.6803004741668701,0.9139599204063416
32,0.8066714406013489,0.0002500000118743628,0.5488116145133972,0.6865609288215637,0.9026806950569153
33,0.8083453178405762,0.0002500000118743628,0.5457513928413391,0.6773789525032043,0.9194340109825134
34,0.807747483253479,0.0002500000118743628,0.5508217215538025,0.6798831224441528,0.9195373058319092
35,0.8093017935752869,0.0002500000118743628,0.5462142825126648,0.6886477470397949,0.9087814688682556
36,0.8085843920707703,0.0001250000059371814,0.5394301414489746,0.686978280544281,0.9102602601051331
37,0.8081061840057373,0.0001250000059371814,0.5439993143081665,0.6861435770988464,0.9013552665710449
38,0.8130081295967102,0.0001250000059371814,0.5343420505523682,0.6898998618125916,0.9107502102851868
39,0.8094213008880615,0.0001250000059371814,0.542798638343811,0.6848914623260498,0.9092870950698853
40,0.810377836227417,0.0001250000059371814,0.5389261841773987,0.6828047037124634,0.9154284000396729
41,0.81085604429245,6.25000029685907e-05,0.5377927422523499,0.6840567588806152,0.912227988243103
42,0.8118125200271606,6.25000029685907e-05,0.537169337272644,0.6857262253761292,0.9056463837623596
