epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6111888289451599,0.0010000000474974513,0.6790564060211182,0.6915692687034607,0.6159684658050537
1,0.6780886054039001,0.0010000000474974513,0.6049478650093079,0.6464941501617432,0.6393660306930542
2,0.7027971744537354,0.0010000000474974513,0.5778002142906189,0.7040901780128479,0.5867232084274292
3,0.701165497303009,0.0010000000474974513,0.5628838539123535,0.6406511068344116,0.633888304233551
4,0.7205128073692322,0.0010000000474974513,0.5476348996162415,0.7045075297355652,0.5806969404220581
5,0.7032634019851685,0.0010000000474974513,0.5451726913452148,0.6757095456123352,0.593647301197052
6,0.7137529253959656,0.0010000000474974513,0.529982328414917,0.7136895060539246,0.5730392336845398
7,0.727039635181427,0.0010000000474974513,0.5256500244140625,0.6540066599845886,0.6099124550819397
8,0.7289044260978699,0.0010000000474974513,0.519401490688324,0.6727879643440247,0.5972134470939636
9,0.7326340079307556,0.0010000000474974513,0.5145657062530518,0.7028380632400513,0.5671195983886719
10,0.7421911358833313,0.0010000000474974513,0.5104785561561584,0.7170283794403076,0.5593289732933044
11,0.7419580221176147,0.0010000000474974513,0.5037952065467834,0.72954922914505,0.5672376751899719
12,0.7438228726387024,0.0010000000474974513,0.5023384690284729,0.6853088736534119,0.57634437084198
13,0.7361305356025696,0.0010000000474974513,0.5029113292694092,0.5964106917381287,0.7056058049201965
14,0.7666666507720947,0.0010000000474974513,0.4744427502155304,0.683639407157898,0.5744378566741943
15,0.735897421836853,0.0010000000474974513,0.504801869392395,0.7028380632400513,0.5489766001701355
16,0.7580419778823853,0.0010000000474974513,0.4858372211456299,0.6873956322669983,0.5686354637145996
17,0.7722610831260681,0.0005000000237487257,0.4637179672718048,0.653171956539154,0.6087234020233154
18,0.7694638967514038,0.0005000000237487257,0.47843828797340393,0.6932387351989746,0.560635507106781
19,0.7645687460899353,0.0005000000237487257,0.4739631414413452,0.702420711517334,0.5478187799453735
20,0.7668997645378113,0.0005000000237487257,0.47132453322410583,0.6773789525032043,0.5784195065498352
21,0.7662004828453064,0.0005000000237487257,0.4698079824447632,0.6506677865982056,0.6099491119384766
22,0.7710955739021301,0.0002500000118743628,0.4731586277484894,0.7003338932991028,0.5527433156967163
23,0.777622401714325,0.0002500000118743628,0.4584032893180847,0.6961602568626404,0.5604274272918701
