epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5690121650695801,0.0010000000474974513,0.7099977135658264,0.6918573975563049,0.6128859519958496
1,0.6851601004600525,0.0010000000474974513,0.6100648045539856,0.6695050597190857,0.627548098564148
2,0.7018493413925171,0.0010000000474974513,0.5777387022972107,0.6881319880485535,0.6082184314727783
3,0.7239512801170349,0.0010000000474974513,0.5619911551475525,0.753592312335968,0.5649983286857605
4,0.7284618616104126,0.0010000000474974513,0.5523804426193237,0.722192645072937,0.5777252316474915
5,0.7503383159637451,0.0010000000474974513,0.5323222279548645,0.7493347525596619,0.5546638369560242
6,0.7541723251342773,0.0010000000474974513,0.5267221927642822,0.7546567320823669,0.5465824007987976
7,0.7467297911643982,0.0010000000474974513,0.5290923714637756,0.7551889419555664,0.5438749194145203
8,0.758457362651825,0.0010000000474974513,0.5176620483398438,0.7525279521942139,0.55588299036026
9,0.7636445760726929,0.0010000000474974513,0.5159386992454529,0.7392230033874512,0.5503331422805786
10,0.7704104781150818,0.0010000000474974513,0.5085669755935669,0.7594465017318726,0.5348473787307739
11,0.7661253809928894,0.0010000000474974513,0.4971258044242859,0.75678551197052,0.5311256051063538
12,0.7595850229263306,0.0010000000474974513,0.5074490308761597,0.690792977809906,0.5963569283485413
13,0.7681551575660706,0.0010000000474974513,0.5000119209289551,0.7360298037528992,0.5525491833686829
14,0.7710870504379272,0.0010000000474974513,0.49225884675979614,0.7621074914932251,0.5249289274215698
15,0.7733423709869385,0.0010000000474974513,0.48842307925224304,0.7488025426864624,0.5386446714401245
16,0.7625169157981873,0.0010000000474974513,0.49454036355018616,0.7583821415901184,0.5475349426269531
17,0.7645466923713684,0.0010000000474974513,0.4944581687450409,0.7690261006355286,0.5184289216995239
18,0.7810103893280029,0.0010000000474974513,0.4760169982910156,0.7690261006355286,0.5317128300666809
19,0.7710870504379272,0.0010000000474974513,0.4832496643066406,0.761043131351471,0.5193714499473572
20,0.7796571850776672,0.0010000000474974513,0.46629950404167175,0.7583821415901184,0.5558991432189941
21,0.7713125944137573,0.0010000000474974513,0.47411152720451355,0.7653006911277771,0.5155884027481079
22,0.7740189433097839,0.0010000000474974513,0.47166767716407776,0.759978711605072,0.5183408260345459
23,0.7852954268455505,0.0005000000237487257,0.4592646062374115,0.7658329010009766,0.5157871842384338
24,0.7889039516448975,0.0005000000237487257,0.45431408286094666,0.7424162030220032,0.5346850156784058
25,0.7864230871200562,0.0005000000237487257,0.461307168006897,0.7738158702850342,0.51566481590271
26,0.792963445186615,0.0005000000237487257,0.454086571931839,0.7158063054084778,0.5623570084571838
27,0.791384756565094,0.0005000000237487257,0.45242273807525635,0.7674294710159302,0.5120355486869812
28,0.7918357849121094,0.0005000000237487257,0.4566900134086609,0.7562533020973206,0.5179209113121033
29,0.7866486310958862,0.0005000000237487257,0.4591842591762543,0.7674294710159302,0.5138552188873291
30,0.7934145331382751,0.0005000000237487257,0.45439857244491577,0.7674294710159302,0.5133827924728394
31,0.8026612401008606,0.0002500000118743628,0.44795915484428406,0.7722192406654358,0.5092847943305969
32,0.7965719699859619,0.0002500000118743628,0.44796836376190186,0.7541245222091675,0.5179064869880676
33,0.7931889891624451,0.0002500000118743628,0.44521960616111755,0.7434805631637573,0.5277076363563538
34,0.7877762913703918,0.0002500000118743628,0.4529955983161926,0.7424162030220032,0.5285776257514954
35,0.7925124168395996,0.0002500000118743628,0.45118317008018494,0.7668972611427307,0.5086027383804321
36,0.7979251146316528,0.0001250000059371814,0.4487999677658081,0.766365110874176,0.5111727118492126
37,0.7920613288879395,0.0001250000059371814,0.4523581862449646,0.7642362713813782,0.5113843679428101
