epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5478715896606445,0.0010000000474974513,1.2831608057022095,0.6807228922843933,1.0942665338516235
1,0.732145369052887,0.0010000000474974513,0.8584088087081909,0.680175244808197,0.9941820502281189
2,0.7735822200775146,0.0010000000474974513,0.7216147780418396,0.6905804872512817,0.9446154832839966
3,0.8035638332366943,0.0010000000474974513,0.6476686000823975,0.7272727489471436,0.8620290160179138
4,0.8172818422317505,0.0010000000474974513,0.594876229763031,0.7228915691375732,0.8659639358520508
5,0.8172818422317505,0.0010000000474974513,0.5754908919334412,0.6998904943466187,0.9269493818283081
6,0.8309998512268066,0.0010000000474974513,0.5499560236930847,0.7645125985145569,0.8034408092498779
7,0.8386366963386536,0.0010000000474974513,0.5261211395263672,0.7749178409576416,0.743051290512085
8,0.8366567492485046,0.0010000000474974513,0.5134434700012207,0.759036123752594,0.8408001065254211
9,0.8406165838241577,0.0010000000474974513,0.5001150965690613,0.7272727489471436,0.8841375112533569
10,0.839626669883728,0.0010000000474974513,0.4931877851486206,0.7070098519325256,0.9310692548751831
11,0.852637529373169,0.0010000000474974513,0.4783363342285156,0.7656078934669495,0.7994311451911926
12,0.856738805770874,0.0010000000474974513,0.46560925245285034,0.7612267136573792,0.7850682735443115
13,0.8608400225639343,0.0005000000237487257,0.4473073482513428,0.7661555409431458,0.7917585968971252
14,0.8643755912780762,0.0005000000237487257,0.44185110926628113,0.7535597085952759,0.8199923634529114
15,0.8595672249794006,0.0005000000237487257,0.45071256160736084,0.7891566157341003,0.7393038272857666
16,0.8631027936935425,0.0005000000237487257,0.4459274709224701,0.7864183783531189,0.7439749240875244
17,0.8616886138916016,0.0005000000237487257,0.4355151653289795,0.7913472056388855,0.7123117446899414
18,0.8652241826057434,0.0005000000237487257,0.43707647919654846,0.7782037258148193,0.7775360941886902
19,0.8686183094978333,0.0005000000237487257,0.43553590774536133,0.7365826964378357,0.8329123258590698
20,0.8626785278320312,0.0005000000237487257,0.43345654010772705,0.7940854430198669,0.7352394461631775
21,0.864234209060669,0.0005000000237487257,0.43495723605155945,0.7765607833862305,0.7681831121444702
22,0.86225426197052,0.0005000000237487257,0.422673761844635,0.7661555409431458,0.7974859476089478
23,0.8676283359527588,0.0005000000237487257,0.42245009541511536,0.773822546005249,0.7872820496559143
24,0.8677697777748108,0.0005000000237487257,0.4223843812942505,0.7962760329246521,0.7140761017799377
25,0.86805260181427,0.0005000000237487257,0.42378491163253784,0.78477543592453,0.7398266792297363
26,0.8633856773376465,0.0005000000237487257,0.417021781206131,0.744249701499939,0.8227874636650085
27,0.8669212460517883,0.0005000000237487257,0.41591864824295044,0.7803943157196045,0.7570897340774536
28,0.8724367022514343,0.0005000000237487257,0.4085855185985565,0.7913472056388855,0.7259423732757568
29,0.873992383480072,0.0005000000237487257,0.4073796570301056,0.7836802005767822,0.7494227290153503
30,0.8744166493415833,0.0002500000118743628,0.4025064706802368,0.7705367207527161,0.7821105718612671
31,0.8771036863327026,0.0002500000118743628,0.39848819375038147,0.7858707308769226,0.7527561187744141
32,0.8761137127876282,0.0002500000118743628,0.39933350682258606,0.78477543592453,0.7454395890235901
33,0.8755480051040649,0.0002500000118743628,0.3966364562511444,0.7831325531005859,0.748153567314148
34,0.8748409152030945,0.0002500000118743628,0.39781758189201355,0.7891566157341003,0.7370461821556091
35,0.8763965368270874,0.0001250000059371814,0.3964526057243347,0.7864183783531189,0.7397748827934265
36,0.879507839679718,0.0001250000059371814,0.3891730308532715,0.7891566157341003,0.7363836765289307
