filename,category
dog_bark__esc50__fold_1__100032__0000__r0.wav,dog_bark
dog_bark__esc50__fold_1__110389__0001__r0.wav,dog_bark
dog_bark__esc50__fold_1__30226__0002__r0.wav,dog_bark
dog_bark__esc50__fold_1__30344__0003__r0.wav,dog_bark
dog_bark__esc50__fold_1__32318__0004__r0.wav,dog_bark
dog_bark__esc50__fold_1__59513__0005__r0.wav,dog_bark
dog_bark__esc50__fold_1__85362__0006__r0.wav,dog_bark
dog_bark__esc50__fold_1__97392__0007__r0.wav,dog_bark
dog_bark__esc50__fold_2__114280__0008__r0.wav,dog_bark
dog_bark__esc50__fold_2__114587__0009__r0.wav,dog_bark
dog_bark__esc50__fold_2__116400__0010__r0.wav,dog_bark
dog_bark__esc50__fold_2__117271__0011__r0.wav,dog_bark
dog_bark__esc50__fold_2__118072__0012__r0.wav,dog_bark
dog_bark__esc50__fold_2__118964__0013__r0.wav,dog_bark
dog_bark__esc50__fold_2__122104__0014__r0.wav,dog_bark
dog_bark__esc50__fold_2__122104__0015__r0.wav,dog_bark
dog_bark__esc50__fold_3__136288__0016__r0.wav,dog_bark
dog_bark__esc50__fold_3__144028__0017__r0.wav,dog_bark
dog_bark__esc50__fold_3__155312__0018__r0.wav,dog_bark
dog_bark__esc50__fold_3__157695__0019__r0.wav,dog_bark
dog_bark__esc50__fold_3__163459__0020__r0.wav,dog_bark
dog_bark__esc50__fold_3__170015__0021__r0.wav,dog_bark
dog_bark__esc50__fold_3__180256__0022__r0.wav,dog_bark
dog_bark__esc50__fold_3__180977__0023__r0.wav,dog_bark
dog_bark__fsd50k__dev__114280__0024__r0.wav,dog_bark
dog_bark__fsd50k__dev__118961__0025__r0.wav,dog_bark
dog_bark__fsd50k__dev__118962__0026__r0.wav,dog_bark
dog_bark__fsd50k__dev__118963__0027__r0.wav,dog_bark
dog_bark__fsd50k__dev__118964__0028__r0.wav,dog_bark
dog_bark__fsd50k__dev__125554__0029__r0.wav,dog_bark
dog_bark__fsd50k__dev__125574__0030__r0.wav,dog_bark
dog_bark__fsd50k__dev__130030__0031__r0.wav,dog_bark
dog_bark__fsd50k__dev__137803__0032__r0.wav,dog_bark
dog_bark__fsd50k__dev__155309__0033__r0.wav,dog_bark
dog_bark__fsd50k__dev__155311__0034__r0.wav,dog_bark
dog_bark__fsd50k__dev__155312__0035__r0.wav,dog_bark
dog_bark__fsd50k__dev__155317__0036__r0.wav,dog_bark
dog_bark__fsd50k__dev__156418__0037__r0.wav,dog_bark
dog_bark__fsd50k__dev__157322__0038__r0.wav,dog_bark
dog_bark__fsd50k__dev__160092__0039__r0.wav,dog_bark
dog_bark__fsd50k__dev__160093__0040__r0.wav,dog_bark
dog_bark__fsd50k__dev__160094__0041__r0.wav,dog_bark
dog_bark__fsd50k__dev__164311__0042__r0.wav,dog_bark
dog_bark__fsd50k__dev__164488__0043__r0.wav,dog_bark
dog_bark__fsd50k__dev__179096__0044__r0.wav,dog_bark
dog_bark__fsd50k__dev__183992__0045__r0.wav,dog_bark
dog_bark__fsd50k__dev__184725__0046__r0.wav,dog_bark
dog_bark__fsd50k__dev__193394__0047__r0.wav,dog_bark
dog_bark__fsd50k__dev__194753__0048__r0.wav,dog_bark
dog_bark__fsd50k__dev__194754__0049__r0.wav,dog_bark
glass_breaking__esc50__fold_1__20133__0000__r0.wav,glass_breaking
glass_breaking__esc50__fold_1__84536__0001__r0.wav,glass_breaking
glass_breaking__esc50__fold_1__84704__0002__r0.wav,glass_breaking
glass_breaking__esc50__fold_1__84705__0003__r0.wav,glass_breaking
glass_breaking__esc50__fold_1__85168__0004__r0.wav,glass_breaking
glass_breaking__esc50__fold_1__85184__0005__r0.wav,glass_breaking
glass_breaking__esc50__fold_1__88807__0006__r0.wav,glass_breaking
glass_breaking__esc50__fold_1__977__0007__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__106881__0008__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__112213__0009__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__112213__0010__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__141563__0011__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__173559__0012__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__173607__0013__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__173618__0014__r0.wav,glass_breaking
glass_breaking__esc50__fold_2__250710__0015__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__203371__0016__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__203373__0017__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__203374__0018__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__203375__0019__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__203377__0020__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__216280__0021__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__216281__0022__r0.wav,glass_breaking
glass_breaking__esc50__fold_3__216284__0023__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__100733__0024__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__100738__0025__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__104670__0026__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__104815__0027__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__108408__0028__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__110459__0029__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__112546__0030__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__113777__0031__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__114193__0032__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__114203__0033__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__114371__0034__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__114374__0035__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__11585__0036__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__118198__0037__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__118199__0038__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__118520__0039__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__119133__0040__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__119917__0041__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__120528__0042__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__121366__0043__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__123008__0044__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__124030__0045__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__126531__0046__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__126877__0047__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__126878__0048__r0.wav,glass_breaking
glass_breaking__fsd50k__dev__126889__0049__r0.wav,glass_breaking
gunshot_gunfire__fsd50k__dev__100144__0000__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__101961__0001__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__101962__0002__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__103626__0003__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108043__0004__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108044__0005__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108045__0006__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108046__0007__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108047__0008__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__118450__0009__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__127846__0010__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128293__0011__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128294__0012__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,gunshot_gunfire
