epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5734313130378723,0.0010000000474974513,1.27961266040802,0.5689196586608887,1.1955121755599976
1,0.7121273875236511,0.0010000000474974513,0.8956684470176697,0.5662586688995361,1.2041386365890503
2,0.7389410734176636,0.0010000000474974513,0.8011043667793274,0.6263970136642456,1.0084534883499146
3,0.7615353465080261,0.0010000000474974513,0.737847089767456,0.5997871160507202,1.082789659500122
4,0.7729685306549072,0.0010000000474974513,0.6925118565559387,0.6567323207855225,0.9396988153457642
5,0.7846739888191223,0.0010000000474974513,0.6590639352798462,0.6982437372207642,0.8635534048080444
6,0.7927045226097107,0.0010000000474974513,0.6346861124038696,0.7152740955352783,0.8050495982170105
7,0.7921600937843323,0.0010000000474974513,0.6201699376106262,0.7014369368553162,0.8287861943244934
8,0.7944739460945129,0.0010000000474974513,0.6003420948982239,0.6812134385108948,0.8635302186012268
9,0.8072682619094849,0.0010000000474974513,0.5798996090888977,0.6583288908004761,0.9290687441825867
10,0.8033210635185242,0.0010000000474974513,0.5794621109962463,0.7099521160125732,0.7942261695861816
11,0.8144820928573608,0.0010000000474974513,0.560235857963562,0.7131453156471252,0.7894105911254883
12,0.8211514949798584,0.0005000000237487257,0.5305789709091187,0.7227248549461365,0.7555074691772461
13,0.8218320608139038,0.0005000000237487257,0.5281034708023071,0.69717937707901,0.8216603994369507
14,0.8226487040519714,0.0005000000237487257,0.5289056897163391,0.7104843258857727,0.778265118598938
15,0.8255069851875305,0.0005000000237487257,0.5172103047370911,0.6955827474594116,0.822909951210022
16,0.8215598464012146,0.0005000000237487257,0.5209254622459412,0.7461415529251099,0.7097316980361938
17,0.8294541835784912,0.0005000000237487257,0.5067296624183655,0.6838744282722473,0.8475541472434998
18,0.8295903205871582,0.0005000000237487257,0.5115340948104858,0.7115486860275269,0.7714423537254333
19,0.8294541835784912,0.0005000000237487257,0.5034731030464172,0.7301756143569946,0.7039968967437744
20,0.8314958214759827,0.0005000000237487257,0.5117180347442627,0.7126131057739258,0.7540030479431152
21,0.8302708864212036,0.0005000000237487257,0.49779486656188965,0.7174028754234314,0.7582533359527588
22,0.836531937122345,0.0002500000118743628,0.4852914810180664,0.7104843258857727,0.7533235549926758
23,0.8338097333908081,0.0002500000118743628,0.4875534772872925,0.7009047269821167,0.795525312423706
24,0.8334013819694519,0.0002500000118743628,0.486811101436615,0.7056944966316223,0.7729896903038025
25,0.8340819478034973,0.0002500000118743628,0.482142835855484,0.7472059726715088,0.6821438074111938
26,0.838029146194458,0.0002500000118743628,0.48274728655815125,0.7360298037528992,0.7198301553726196
27,0.8339458107948303,0.0002500000118743628,0.484978049993515,0.722192645072937,0.7290921211242676
28,0.8391180038452148,0.0002500000118743628,0.47894686460494995,0.7056944966316223,0.7568607330322266
29,0.837893009185791,0.0002500000118743628,0.47532394528388977,0.7126131057739258,0.7567488551139832
30,0.8400707840919495,0.0002500000118743628,0.47677427530288696,0.7200638651847839,0.7324869632720947
31,0.8455151915550232,0.0001250000059371814,0.4691741168498993,0.7211282849311829,0.7339894771575928
32,0.8411596417427063,0.0001250000059371814,0.4681701362133026,0.7158063054084778,0.7445665001869202
33,0.8449707627296448,0.0001250000059371814,0.46523743867874146,0.7424162030220032,0.7054659128189087
34,0.843745768070221,0.0001250000059371814,0.47019922733306885,0.7200638651847839,0.735925555229187
35,0.8479651808738708,0.0001250000059371814,0.4654325246810913,0.7142096757888794,0.7445083260536194
36,0.8455151915550232,6.25000029685907e-05,0.46193161606788635,0.722192645072937,0.7293781638145447
37,0.8410235643386841,6.25000029685907e-05,0.467269629240036,0.7216604351997375,0.7295516729354858
